call_id,duration,num_questions_asked,qa_mismatch,wrong_number_flag,medical_advice_flag,transcript,has_ticket
5a8a8d37-5d52-4bbe-9b95-e0711898d9f3,315,2,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
e5572190-704b-4f82-a941-fb647dbad081,30,4,0,0,0,"Have a great day, thank you for being a customer.",0
21599d0c-0b93-401c-bcbb-06828fdaaab7,329,5,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
7e6e67e9-f56a-4b35-ac79-aa0de9abdff1,302,3,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
38615e41-8cc6-4ce2-a326-f01fb4f7e784,374,5,0,0,1,"Let me prescribe something for your fever. Let me check the status of your order. Have a great day, thank you for being a customer. I have processed your request, is there anything else?",1
ba239b03-dc30-45ee-8066-d65f6cae4c68,405,1,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
f74eb316-ff53-404a-beb7-aa318b65c6a1,448,3,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
ef1036d4-5a96-447f-b275-334ffe2d806f,16,0,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",1
cb2768fc-2589-47b8-954f-e04dc0fa8bf2,412,4,0,0,0,Let me check the status of your order.,0
38d164c2-6a26-451a-95ad-03042dcbd7b9,319,2,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
5f3c17dc-69f2-4f68-be82-92f0f0e1a070,523,3,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
7eff026d-ef73-4c5c-b383-1f821a9667de,373,4,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? I have processed your request, is there anything else?",0
e70a9e8e-76d1-4bdd-9e2f-54b5ee6647be,341,5,1,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Let me check the status of your order.",1
47a25eac-3c99-401c-a42a-5b305b96b313,125,4,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
0a568d9d-0ce4-4161-905c-bbdf4b46e3c2,341,3,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? Let me check the status of your order.",0
723909c2-deba-48e8-98d2-2a3583649095,321,1,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
2a57152e-02a9-43e7-84d1-33d4c6ed9577,363,3,0,0,0,"I have processed your request, is there anything else?",0
474a79a6-a70c-4ecc-adb5-c39f529f5343,436,4,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order. I have processed your request, is there anything else?",0
acb43219-0c31-49a6-bb96-a25e5714fead,352,3,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
a77d01ec-7acf-4de1-9d2c-b5ba067dde12,553,2,0,0,0,"I have processed your request, is there anything else?",0
d45717c6-5b2d-4b59-8ad6-4bf581e61e46,275,1,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. Could you please verify your account number?",0
e1d77efd-a2fb-4104-b79e-929d14b37ad6,454,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
f8154cb2-0e89-4a1f-a15f-1ac0273a309d,432,2,0,0,0,Let me check the status of your order.,0
41124f77-631e-486f-9229-04151787416c,344,2,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order.",0
eb19ad39-064d-45e9-89ac-ff48b8643ac7,351,1,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you? Could you please verify your account number?",0
efebb80d-64ec-4e46-ba85-08324186c4dd,246,2,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
eb4f0b9b-8adc-4b28-8214-bf404dcdf302,550,4,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
7cc45f3a-4e28-4fe8-90dc-30aff88b0d0e,384,1,0,0,0,"Thank you for calling support, how can I help you?",0
f1e82759-3bec-429c-89c4-401a5e01f3fa,567,2,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. Let me check the status of your order.",0
b482b689-1175-4ff7-8afc-0a1e87bb260b,350,1,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order.",0
1946503f-5e98-4340-a8e1-94b53a149c2f,527,1,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else? Could you please verify your account number?",0
0bc915ec-4ce0-40f6-9453-97f4824d894c,30,5,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
1ecc39bb-10d2-4929-9c3b-35bf7cbe9bdb,512,1,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you? Could you please verify your account number?",0
300053de-99bb-4cc6-a3ad-f18e6f028857,358,4,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
a6d9ef55-2eb9-4484-9507-9b3bae03fc01,276,3,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order. Thank you for calling support, how can I help you?",0
89b76340-3c4a-4979-88b7-29b6b476b6b5,169,2,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else? Let me check the status of your order.",0
45900a27-ea48-4783-8642-7d558d89c433,288,1,1,0,0,Could you please verify your account number? Let me check the status of your order.,1
b0344581-6d62-41ec-b33f-8a9043c67125,589,5,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",0
ab908038-8510-4133-9ef5-842e188a953b,578,2,0,0,0,"This is ridiculous, I want to speak to a manager now! Could you please verify your account number? Have a great day, thank you for being a customer. Let me check the status of your order.",1
94b22919-5d6f-47c1-b6ba-7b6a9e0eb57f,470,2,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. Could you please verify your account number?",0
343c25d5-c9ef-45ff-aefa-cc7987da1eff,436,4,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
b26d5f26-c2de-439f-9529-3bfbaac1ba15,213,5,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
93a90642-a1df-454c-bf76-9dbadba6f44b,122,2,0,0,0,"Have a great day, thank you for being a customer.",0
60a7b37d-6c4c-43a7-9de3-d94e26754eab,662,2,0,0,1,"You should stop taking that medication immediately. I have processed your request, is there anything else? Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",1
ec1f1e90-4844-4218-9f6c-a74059c1af90,674,5,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Let me check the status of your order.",0
62ed6f59-a408-4eee-ad13-3e96c7d52bf8,310,2,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order.",0
32d4d9fa-c86d-46f1-bc2c-3c762d7ffd94,651,2,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer.",0
4ff56ddf-c777-4a75-9cd5-9d007817b31e,549,5,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
513ab1d6-4a7f-47cb-82cb-5f91816bb228,335,5,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
98461ed6-09d8-4563-9fc0-a84e8b52ee02,501,1,0,1,0,"Let me check the status of your order. Sorry, I think I dialed the wrong number. Could you please verify your account number?",1
ee1edaba-0bac-4f32-8d57-b30f5ab7c81a,714,4,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Thank you for calling support, how can I help you?",0
3ae90d22-4e23-4f4a-9a86-a83c028228a1,439,3,0,0,0,Let me check the status of your order.,0
f66fca8e-59a2-463a-82be-aa2adb524538,244,5,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
4040403f-9ee1-4b72-8ed7-778900514157,474,4,0,0,0,Could you please verify your account number?,0
3b8ce6fa-c8cd-4cda-8c88-1b5ba643ca2c,98,5,0,0,0,Could you please verify your account number?,0
ae88ab96-c679-43fb-b06d-eddacc8ec101,388,5,0,0,0,Let me check the status of your order.,0
f2bc5e07-8f06-4ab4-a884-e966e08de8e9,169,4,0,0,0,Could you please verify your account number? Let me check the status of your order. I'm going to sue your company.,1
dd60dfb4-9042-4589-841c-2728741d52d2,316,2,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? I have processed your request, is there anything else?",0
6dcc3678-4e39-4110-a14e-33458ed5ef34,369,5,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
d06023e5-b6a7-408c-8f81-6935c951e243,459,2,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer.",0
8fde7e63-a39d-4a33-8684-162a35299c05,252,1,0,0,0,"I have processed your request, is there anything else?",0
7d6f8eda-6f57-429e-98e4-0793db50a17e,438,5,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
8c80eb7a-3870-4af6-a143-59ec99b86f00,407,3,0,0,0,"I have processed your request, is there anything else?",0
d87cab99-5bd6-447b-9cf2-6e1998d25cb5,584,5,0,0,0,Could you please verify your account number?,0
7a15bca8-4675-448c-8053-bdcf6009e0d0,533,5,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
d2674967-1b3b-4c83-89ae-41928ee3c140,760,3,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
057883a6-3ada-4305-a189-515f75af06ff,123,3,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
002200ea-b993-4bda-b8c0-984c5799d6f6,379,4,0,0,0,"Thank you for calling support, how can I help you?",0
f649eb2a-f587-453d-8b48-cdc096ec6aff,571,2,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
1ebc9f31-c40d-44d4-b205-5f9e1c445f66,285,5,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
cbdbd0a4-305c-47c6-abca-f6960d8b4e04,391,2,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order. Thank you for calling support, how can I help you?",0
01b359e1-2658-4bff-b091-6c77164da56c,458,5,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
06ad51b1-33ac-4d1a-8759-b0ee36006d7c,439,4,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number? Thank you for calling support, how can I help you?",0
756d3619-af8a-4688-a115-2e0c4519a4e8,459,2,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
c03e9444-c4e9-419d-8c54-0be90c1da103,488,2,0,0,0,Let me check the status of your order.,0
16d13836-9692-413f-9d79-1401caee8985,551,3,0,0,0,"Thank you for calling support, how can I help you? This is ridiculous, I want to speak to a manager now! I have processed your request, is there anything else? Could you please verify your account number?",1
0dbbcac7-48c3-4e04-bd05-b757f8eb03a3,527,4,0,0,0,Could you please verify your account number?,0
e78b1fcb-29c9-45dd-8083-7f52bb484865,458,3,0,0,0,"I have processed your request, is there anything else?",0
a7b138f8-ef9b-497d-8158-5a1dc32b9550,486,3,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
470a8e8b-da69-4f6a-9cec-5a30d8db50e2,502,4,0,0,1,"I recommend taking ibuprofen for the pain. Have a great day, thank you for being a customer. Let me check the status of your order.",1
884b4a74-5975-438a-9540-487f802eada4,294,5,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
5a101044-c591-45ad-93fc-dd7f5c5d34ce,649,1,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
ff954f9d-f604-48d7-8ad9-81d8db48d21e,346,5,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order. I have processed your request, is there anything else?",0
131cf6c3-a60a-4c5a-8d93-afb7ba215f7c,406,1,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
11c590e1-0294-4aa6-806d-46f1f70fe9f0,316,1,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer.",0
26bd1f51-deef-41db-ab37-7ed5ab567b23,498,5,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
65d3be03-b84a-4b39-a22c-cf293476428e,599,3,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
9742cb60-069c-4016-b317-381dd3be0e63,402,4,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Let me check the status of your order.",0
31437c51-689c-441a-974a-8acc194dcede,207,4,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number?",0
f5435737-970f-4619-8560-940928d5f250,580,1,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Let me check the status of your order.",0
cf7c835f-1fa0-4b65-bfbf-f6f4952d237c,224,2,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer.",0
ad1cfc78-403f-4b39-933b-782e0cefac50,379,1,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order.",0
8406dcb8-73ef-4e01-bc8e-83cb57c7cca5,374,1,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
2098b91d-eace-4886-8b32-79d4bcfa9a6b,516,4,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
1c0861f3-03da-4bed-81e9-a6a1d13637ff,577,2,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
b6183c79-b107-4728-8912-3db91693e0db,134,5,0,0,1,"Could you please verify your account number? Based on your symptoms, it sounds like diabetes.",1
8cae83b6-92e5-4f1d-ad3c-fddc7994c50f,362,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else?",0
5bca8668-e905-4860-bc1d-4626bf4e47e7,11,0,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer. Could you please verify your account number?",1
6146c775-4a1b-4c7b-b669-a39d83659d0b,442,4,0,0,1,"Have a great day, thank you for being a customer. Let me prescribe something for your fever.",1
89cec878-1f16-4b6b-9bfe-71e45da10c3a,340,3,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Have a great day, thank you for being a customer.",0
6d725de5-dfa8-4177-b13c-a9dae2acaa13,604,4,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
e1f2cc42-cfd2-4847-a239-52213dd33f40,308,5,0,0,0,Could you please verify your account number?,0
7d312928-9bc3-4430-9830-c185e8de74ea,349,5,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
9742bebf-b668-47b0-9188-698c26cb3640,866,1,0,0,0,"I have processed your request, is there anything else?",0
e5e7a512-1243-4d02-942e-14fe57539acf,276,3,1,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Let me check the status of your order.",1
d1d8d46b-5226-42e2-93e5-f940471d6ff0,154,3,0,0,0,Could you please verify your account number?,0
1d852ac0-a264-4e27-8ebd-e487b67c17f2,433,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Let me check the status of your order.",0
e8aa672e-34c3-4545-93cd-bad63f99a4b7,289,5,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",0
540b82b4-6db1-4c1f-9295-badae391f741,266,1,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Have a great day, thank you for being a customer.",0
b8f5e795-b58b-4241-bfdf-acea30da6295,403,5,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
e06b3fc5-c4b9-4851-98c5-5a1527692fa2,444,2,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
8f69558d-4a61-4dcd-a3f9-ea8a59b3abc0,369,1,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number? Let me check the status of your order.",0
44df000f-7d70-44ea-9c7d-da1d3bd313a8,67,2,0,0,0,"Thank you for calling support, how can I help you?",0
dbb8ea82-ae3e-4a06-a84f-a0d21f1ee101,562,1,0,0,0,"Thank you for calling support, how can I help you?",0
63969b80-c15a-4500-ada1-c0e92ae9fb15,298,1,0,0,0,Could you please verify your account number?,0
26241eb7-c200-4e6c-8ba4-93c41c82c54d,220,3,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer. Let me check the status of your order.",0
7661a352-2ac6-42aa-85c4-b00a7136a9b3,740,1,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
fb8a485d-eabd-4369-b98c-a7bb60dce4c8,607,4,0,0,0,"I have processed your request, is there anything else?",0
ed18482b-bddd-4a7e-8f3e-8a90b61b3a74,622,2,0,0,0,"Could you please verify your account number? Let me check the status of your order. I have processed your request, is there anything else?",0
59eece38-c2c8-4cea-87f5-3edee3afc552,160,2,0,0,0,"Have a great day, thank you for being a customer.",0
d2f4145e-9762-476c-92a5-862e41464917,427,4,0,0,0,Could you please verify your account number?,0
90cb69cf-a4be-4a5d-bd58-cab0a0c866f2,352,4,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? I have processed your request, is there anything else?",0
35603dea-7224-4361-8d27-171f350d4041,235,2,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else? Could you please verify your account number?",0
b35793ed-5100-4102-a2d1-ff42590f2cba,427,2,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? Have a great day, thank you for being a customer.",0
a264a45b-cb34-4778-96e0-778696a38a41,604,4,0,0,0,"I have processed your request, is there anything else?",0
2fbfe03f-f48d-4604-a3cc-b99af9eb1831,598,5,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Let me check the status of your order.",0
ab20dfe2-90ce-4d19-b65a-2ee2b05400ce,429,4,0,0,0,Let me check the status of your order.,0
f7164f05-48c8-42d2-abad-0990a97f6d95,440,3,0,0,0,"Cancel my account right now! Thank you for calling support, how can I help you? I have processed your request, is there anything else? Could you please verify your account number?",1
d589c918-7a87-42bf-aab8-45fce8d918eb,270,3,0,0,0,Could you please verify your account number?,0
b54b71d3-2ae1-4519-b7bc-b19e07d08e53,344,2,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
3e42e43c-f910-40da-9936-5263af7d1b8a,268,2,0,0,0,Could you please verify your account number?,0
b2753bbd-122b-42df-bf3c-29c7dc9dfba5,368,2,0,0,0,Could you please verify your account number?,0
6161a1cf-42db-4dae-8612-39eb94d80360,81,4,0,0,0,"Thank you for calling support, how can I help you?",0
585fc434-c60e-4fab-8ef2-5819413485db,397,5,0,0,0,Let me check the status of your order. Could you please verify your account number?,0
b65f74c0-a7fb-4f2d-a194-99690678fcb3,312,1,0,0,0,"I have processed your request, is there anything else?",0
0c9ba208-1d76-4779-9f8e-d576f38fc013,316,2,0,1,0,"Have a great day, thank you for being a customer. Sorry, I think I dialed the wrong number. I have processed your request, is there anything else?",1
3795d9af-1d9f-4537-9035-5d25f9c2aad1,429,4,0,0,0,"Thank you for calling support, how can I help you?",0
eceb1cac-4cfe-4f7f-8962-4b63b095cb83,189,4,0,0,0,"I have processed your request, is there anything else?",0
fb4394bc-74dc-4923-b722-0933ab9c89a6,216,3,0,0,0,"I have processed your request, is there anything else?",0
a427c1d6-9995-4d86-bee8-971110ddb5bc,564,2,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Could you please verify your account number?",0
d061552f-6ee4-4d4d-9f80-713ef3b212ac,485,4,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else?",0
13192629-4c4e-4466-85d5-721c1c335e04,441,1,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
44a14549-8dde-4a43-98f3-204ad0bc9f85,528,1,0,0,0,"Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
3cc14118-4459-4170-b0c7-0b54fbeb0bb2,407,3,0,1,0,"Thank you for calling support, how can I help you? Sorry, I think I dialed the wrong number.",1
e27b2593-4966-4987-9e37-7f90762f10af,324,4,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. I have processed your request, is there anything else?",0
91d567a3-9d18-488e-a65a-f2f787d4f04b,371,3,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
8b9460f5-7966-45f9-9a88-c907b5181b36,457,4,0,0,0,"I have processed your request, is there anything else?",0
61d3f96e-a841-494e-ad0c-0ba1ea19dbad,323,5,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order. Could you please verify your account number?",0
b74bf899-3ec9-442e-87e5-8f621024a033,559,1,0,0,0,"I have processed your request, is there anything else? Could you please verify your account number?",0
8278ffa1-d297-46e4-ac2d-372d075edeb2,482,1,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
3272b505-c485-48a5-b78d-8673e22f1ea8,472,2,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer. Could you please verify your account number?",0
ad1c8068-6c5b-4c06-a33b-4892082629ba,580,4,0,0,0,"Have a great day, thank you for being a customer.",0
b99967bc-e2e5-4612-bdee-604d5e92265a,155,3,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
fee878cb-66e6-4756-82c4-062a72ce3907,243,3,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
f5f8d712-7d04-490b-871a-74eb53721ed9,794,3,0,0,0,"Let me check the status of your order. Could you please verify your account number? Have a great day, thank you for being a customer.",0
70b7114f-5c7a-4f3f-8abf-ff54d9dc679b,542,2,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer. Could you please verify your account number?",0
73003ea1-5b81-4d94-b97a-4e86f1fdd596,471,2,0,1,0,"Sorry, I think I dialed the wrong number. Let me check the status of your order.",1
2743c82e-07b9-417c-a9b1-11ab1d3a3c63,165,5,0,0,0,"Thank you for calling support, how can I help you? I have processed your request, is there anything else? Could you please verify your account number?",0
a19e4b96-b738-4d2e-90d1-adc7ee32410f,252,1,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order. Have a great day, thank you for being a customer.",0
3c1a54e6-a00a-4dbc-b3f1-6182d24e9779,663,1,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
aa708f85-f808-4ad9-86d8-ef39e59b9e0a,402,1,0,0,0,"Let me check the status of your order. Thank you for calling support, how can I help you?",0
bfb5946a-c70f-4490-b85b-3bda64c75e94,403,2,0,0,0,"Have a great day, thank you for being a customer. Let me check the status of your order.",0
5eac2544-d3a9-4642-b093-3e77a2f7289b,318,1,0,0,0,"Could you please verify your account number? Let me check the status of your order. Thank you for calling support, how can I help you?",0
e95b123c-00e3-415d-9e5d-616d9fc49b7e,614,2,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else?",0
07ddb225-56f1-4ed1-a5a6-b9a6bc1e0653,394,2,0,0,0,"I have processed your request, is there anything else? Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
90525de7-ec22-404d-95a1-c9ecef078542,182,2,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else?",0
441e7b8d-2411-4da0-b65c-5ad982591ec0,642,4,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you?",0
c5045d15-f96a-4bf6-869c-2ae2a14691da,359,5,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? I have processed your request, is there anything else?",0
63f6f94f-c90a-41ba-a413-8466687bd226,219,4,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
312ec964-0115-4a0a-b2c8-166c79924a80,442,2,0,0,0,"Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
a2a71f9d-2151-443a-8449-d4881a4d7613,363,3,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
21f9ef31-0e9e-45da-bd2b-1a7cdb8bb8c3,30,1,0,0,0,"Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
7e13f824-de52-4117-a3bd-5e08b41da72e,323,1,0,0,0,"Have a great day, thank you for being a customer.",0
302a8598-0839-4d2b-b29f-b7803e9d1bac,206,2,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you? Have a great day, thank you for being a customer.",0
fd490e78-77d8-4643-b45f-1f3c6f10d1b4,459,5,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
582e5218-2f47-40b2-97bb-19d964691cb9,15,0,0,0,0,Could you please verify your account number?,1
faa484f0-59bf-424f-8cda-e17534649631,222,3,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order. Thank you for calling support, how can I help you?",0
256d8bcc-817d-4881-b832-cec7bf2b9bfd,285,2,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number? Let me check the status of your order.",0
83ee133f-1508-466a-998c-a0a81a7cfda9,107,2,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
b59121bd-f595-4048-9f73-f6a084490dfa,270,5,0,0,0,"Let me check the status of your order. Have a great day, thank you for being a customer.",0
dfa35363-047d-4ee4-9649-2a9e7ae46d06,159,4,0,0,0,"Have a great day, thank you for being a customer.",0
e1e26f76-c3db-46de-a4b2-a45ed5c54ba8,504,4,0,1,0,"Sorry, I think I dialed the wrong number. Let me check the status of your order.",1
b25cd8a2-5167-4812-bb93-7509d3264d53,150,1,0,0,0,"I have processed your request, is there anything else?",0
4ccbe3d4-56c6-4b02-a10b-d61056253030,509,4,0,0,0,"I have processed your request, is there anything else? Thank you for calling support, how can I help you?",0
081dd862-4b92-4f56-9b93-f00680f05498,303,1,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order. Have a great day, thank you for being a customer.",0
eedaefd0-62b2-4194-bfeb-de279ca3e00e,430,3,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
aa087922-55fc-4d89-8bd9-143f10401a87,203,1,0,0,0,"Have a great day, thank you for being a customer. Could you please verify your account number?",0
e3920956-25c1-407d-9a5a-c62c04de19ee,189,1,0,0,0,"Thank you for calling support, how can I help you?",0
2c8e5ab8-0fb2-4812-b566-098884341f06,249,1,0,0,0,"Thank you for calling support, how can I help you? Let me check the status of your order.",0
9a1c3345-3609-4ccb-9712-4700d92b3254,414,4,0,0,0,"Have a great day, thank you for being a customer.",0
d3e6e085-5443-4904-8808-e0e2713433b6,446,2,0,0,0,"Thank you for calling support, how can I help you? Could you please verify your account number?",0
2b52fbb6-3da4-4bda-842d-fa70d880c74a,595,4,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
9af8c33d-728c-4456-9717-84571954b1b0,366,3,0,0,0,"Let me check the status of your order. I have processed your request, is there anything else?",0
bed69e96-f157-4bb7-a6bb-ad2a5a490dce,350,4,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer. Thank you for calling support, how can I help you?",0
7fe41762-6bea-488b-b323-b71624df20ad,219,1,0,0,0,"Thank you for calling support, how can I help you?",0
42aa01fa-4436-4935-9db4-c283834e1b7f,644,2,0,0,0,"I have processed your request, is there anything else? Let me check the status of your order.",0
e6557943-ad3b-41ad-bea7-19d70e25f49c,331,4,0,0,0,"Thank you for calling support, how can I help you?",0
7e326ceb-c76f-4fff-98b0-ea43ef965122,251,3,0,0,0,Let me check the status of your order.,0
ca7d870d-3382-4921-bbd6-304b95e14ad1,182,2,0,0,0,Could you please verify your account number?,0
36b4a297-9b84-41e9-8792-b4055fa682c0,222,5,0,0,0,Could you please verify your account number? Let me check the status of your order.,0
9090a32d-bd7a-49bd-b739-a6597edc3143,565,4,0,0,0,"Could you please verify your account number? Thank you for calling support, how can I help you?",0
02e81c80-d768-48fa-b1bf-5a2dedcbec96,526,4,0,0,0,"Could you please verify your account number? I have processed your request, is there anything else? Let me check the status of your order.",0
a15db617-ad09-4345-88b4-0961f4b59139,523,5,0,0,0,"Let me check the status of your order. Could you please verify your account number? Thank you for calling support, how can I help you?",0
034c4612-988d-4da4-b012-f0d531e71af9,591,4,0,0,0,"Could you please verify your account number? Have a great day, thank you for being a customer.",0
